is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
1,489,46,10,0,2,2,0.0,0,0,0,0,0,0,62.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,36,32,7,0,2,2,0.0,0,0,0,0,0,0,62.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,169,28,9,2,2,3,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,180,42,16,0,1,2,0.0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,43,44,30,1,2,2,0.0,0,0,0,0,0,0,79.8,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,32,6,1,0,2,0.0,0,0,0,0,0,0,144.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,72,53,27,2,0,2,0.0,0,0,1,0,0,0,90.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,24,41,3,1,0,1,0.0,0,1,0,2,0,0,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,136,35,22,2,5,2,2.0,0,0,0,0,0,0,211.16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,3,40,1,3,6,2,0.0,0,0,0,0,1,0,158.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,66,38,15,0,3,2,0.0,0,0,0,0,0,0,149.4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,274,15,7,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,3,20,12,2,3,2,0.0,0,0,0,0,0,0,121.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,100,17,23,1,1,2,0.0,0,0,0,0,0,0,96.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,56,51,12,1,0,1,0.0,0,0,0,0,0,0,79.2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,70,17,22,0,2,2,0.0,0,0,0,0,1,0,105.3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,97,41,5,1,3,1,0.0,0,0,0,0,0,0,140.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,215,48,21,1,1,1,0.0,0,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,72,52,24,0,3,2,0.0,1,0,0,0,1,0,85.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,4,21,16,1,0,1,0.0,0,0,0,0,0,0,89.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,129,23,2,0,3,2,0.0,0,0,0,0,0,0,126.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,22,29,1,0,2,0.0,0,0,0,0,0,0,139.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,4,11,14,0,1,1,0.0,0,0,0,0,1,0,103.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,17,39,26,2,2,1,0.0,0,0,0,0,0,0,170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,232,48,26,2,1,2,0.0,0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,29,48,23,0,4,2,0.0,0,0,0,0,0,0,77.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,52,10,7,0,4,2,0.0,0,0,0,0,0,0,74.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,21,19,0,1,2,0.0,0,0,0,0,0,0,209.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,40,27,0,1,2,0.0,0,0,0,0,1,0,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,171,27,6,1,3,2,0.0,0,0,0,0,0,0,68.61,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,221,18,30,2,5,2,0.0,0,0,0,0,0,0,71.43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,103,53,27,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,72,17,23,1,1,2,0.0,0,0,0,0,0,0,118.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,154,28,9,0,1,3,0.0,0,0,0,0,0,0,146.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6,11,10,0,3,2,0.0,0,0,0,0,0,0,106.33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,5,26,21,0,2,2,0.0,0,0,0,0,0,0,156.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,76,47,19,0,3,2,0.0,0,0,0,0,0,0,72.25,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,64,21,17,0,2,2,0.0,0,0,0,0,1,0,140.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,191,18,4,0,3,2,0.0,0,0,0,0,0,0,89.17,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,43,36,28,2,2,2,0.0,0,0,0,0,0,0,216.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,43,21,21,2,2,2,0.0,0,0,0,0,0,0,140.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,300,33,13,0,2,2,0.0,0,1,1,0,0,0,62.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,35,6,9,2,5,2,0.0,0,0,0,0,0,0,71.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,135,43,22,2,2,2,0.0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,177,40,27,2,5,2,0.0,0,0,0,0,0,0,36.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,6,15,13,0,2,2,0.0,0,0,0,0,0,0,160.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,122,31,30,1,3,2,0.0,0,0,0,0,0,0,144.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,61,48,23,1,2,1,0.0,0,0,0,0,0,0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,9,3,0,1,2,1.0,0,0,0,0,1,0,132.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,289,28,10,1,4,2,0.0,0,0,0,0,0,0,138.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,109,32,10,2,4,2,0.0,0,0,0,0,0,0,125.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,29,43,20,0,5,2,0.0,0,0,0,0,0,0,78.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,48,25,0,0,2,0.0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,47,39,18,2,2,2,0.0,0,0,0,0,0,0,119.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,248,18,3,1,4,2,0.0,0,0,0,0,0,0,54.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,7,13,2,1,2,0.0,0,0,0,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,11,6,6,0,1,2,0.0,0,0,0,0,0,0,93.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,76,38,16,0,2,2,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,68,41,8,2,1,2,1.0,0,0,0,0,0,0,135.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,95,27,6,0,3,2,0.0,0,0,0,0,0,0,120.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,43,23,30,1,2,2,0.0,0,0,0,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,66,15,9,2,0,2,0.0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,85,42,14,2,5,2,0.0,0,0,0,0,0,0,70.2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,10,28,13,0,1,2,0.0,0,0,0,0,0,0,180.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,16,39,25,2,3,1,0.0,0,0,0,0,2,0,170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,168,16,12,0,2,2,0.0,0,0,0,0,0,0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1,37,22,29,1,2,2,2.0,0,0,0,0,0,0,270.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,18,8,25,1,1,2,0.0,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,72,38,18,0,1,2,0.0,0,0,0,0,0,0,108.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,44,44,29,1,3,2,0.0,0,0,0,0,0,0,104.63,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,2,10,0,1,1,0.0,0,1,0,4,0,0,65.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,122,19,11,0,2,1,0.0,0,0,0,0,0,0,117.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,139,33,11,1,3,2,0.0,0,0,0,0,0,0,231.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,11,34,21,2,4,2,0.0,0,0,0,0,0,0,175.17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,33,23,6,0,2,2,0.0,0,0,0,0,0,0,150.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,238,37,7,0,3,1,0.0,0,0,0,0,0,0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,1,10,7,4,10,1,0.0,0,1,0,1,0,0,95.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,23,36,4,0,1,2,0.0,0,0,0,0,0,0,105.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,57,42,13,0,3,1,0.0,0,0,0,0,0,0,132.3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,30,21,0,1,2,0.0,0,0,0,0,0,0,139.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,34,23,7,1,4,1,0.0,0,0,0,0,0,0,139.6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,31,37,10,2,5,2,0.0,0,0,0,0,0,0,178.42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,113,20,20,2,1,1,0.0,0,0,0,0,0,0,190.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,128,33,9,0,4,2,0.0,0,0,0,0,1,0,125.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,199,39,21,1,1,2,0.0,0,0,1,0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,601,9,2,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,34,29,12,2,5,2,0.0,1,0,0,0,1,0,149.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,18,15,8,0,1,2,0.0,0,0,0,0,0,0,89.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,53,47,13,2,4,2,0.0,0,0,0,0,0,0,88.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,23,21,18,0,1,1,0.0,0,0,0,0,0,0,120.12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,12,29,18,2,2,2,0.0,0,0,0,0,0,0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,9,39,24,0,3,2,0.0,0,0,1,0,0,0,171.33,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,84,43,21,1,2,2,0.0,0,0,0,0,0,0,80.75,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,25,12,13,2,0,2,0.0,0,0,0,0,0,0,93.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,35,24,1,0,2,0.0,0,0,0,0,0,0,137.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2,32,3,0,4,2,0.0,0,0,0,0,0,0,109.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,200,36,29,1,3,2,0.0,0,0,0,0,2,0,90.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,60,37,10,2,6,2,0.0,0,0,0,0,0,0,149.4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,18,3,15,2,3,2,0.0,0,0,0,0,1,0,89.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,232,8,22,7,19,2,0.0,0,0,0,0,0,0,55.8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,316,22,26,0,3,2,0.0,0,0,0,0,0,0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,45,35,27,1,0,1,0.0,0,0,0,0,0,0,115.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,68,8,17,0,2,2,0.0,0,0,1,0,0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,253,29,21,1,2,2,0.0,0,0,0,0,2,0,99.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,25,51,17,2,1,1,0.0,0,0,0,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,87,20,20,2,2,2,0.0,0,0,0,0,0,0,94.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,253,18,4,2,5,2,0.0,0,0,0,0,0,0,50.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,120,9,4,2,5,2,0.0,0,0,0,0,0,0,99.48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,80,13,31,0,2,2,0.0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,63,34,20,1,3,2,0.0,0,0,0,0,0,0,163.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,30,32,8,2,1,2,0.0,0,0,0,0,0,0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,36,30,24,2,5,2,0.0,0,0,0,0,0,0,175.43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,9,29,21,0,2,2,0.0,0,0,0,0,0,0,95.2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,68,8,17,0,2,2,0.0,0,0,1,0,0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,26,29,18,2,2,2,0.0,0,0,0,0,0,0,132.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,101,18,29,2,3,2,0.0,0,0,0,0,13,0,75.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,119,23,8,2,8,2,0.0,0,0,0,0,0,0,97.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,20,29,16,2,3,2,0.0,0,0,0,0,0,0,194.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6,16,19,0,3,2,0.0,0,0,0,0,0,0,128.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,303,34,19,2,3,2,0.0,0,0,0,0,0,0,78.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,233,36,3,1,1,2,0.0,0,0,0,0,0,0,96.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,101,23,10,2,1,2,0.0,0,0,0,0,0,0,166.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,56,5,1,0,3,2,0.0,0,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1,316,19,10,0,2,2,0.0,0,0,0,0,0,0,109.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,44,31,0,1,2,0.0,0,0,0,0,0,0,39.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,3,40,2,2,2,2,0.0,0,0,1,0,0,0,164.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,27,43,16,2,0,2,0.0,0,0,0,0,0,0,57.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,245,40,26,3,7,2,0.0,0,0,0,0,0,0,82.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,37,42,13,0,3,1,0.0,0,0,0,0,0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,111,43,18,4,10,2,0.0,0,0,0,0,1,0,81.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,171,27,7,1,2,2,0.0,0,0,0,0,0,0,111.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,178,18,28,0,3,1,0.0,0,0,1,0,0,46,110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,39,33,14,0,2,2,0.0,0,0,0,0,0,0,109.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,60,39,21,1,1,1,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,5,38,19,2,3,2,0.0,0,0,0,0,0,0,117.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,52,50,9,2,2,2,0.0,0,0,0,0,0,0,96.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,219,36,4,1,2,2,0.0,0,0,1,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,202,23,29,2,1,2,0.0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,111,14,3,1,1,1,0.0,0,0,0,0,2,0,85.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,79,31,29,2,5,2,0.0,0,0,0,0,0,0,112.36,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,94,29,14,0,3,2,0.0,0,0,0,0,0,0,105.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,414,49,5,2,1,2,0.0,0,0,1,0,0,0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,32,44,30,2,2,2,0.0,0,0,0,0,0,0,67.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,79,27,7,0,2,2,0.0,0,0,0,0,0,0,120.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,157,28,7,1,3,2,0.0,0,0,0,0,0,0,72.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,186,29,10,4,7,2,0.0,0,0,0,0,1,0,128.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,11,10,0,1,1,0.0,0,1,0,3,0,0,50.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,90,34,16,2,4,2,0.0,0,0,0,0,0,0,107.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,4,2,14,0,1,1,0.0,0,0,0,0,0,0,68.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,26,13,29,2,5,2,0.0,0,0,0,0,1,0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,72,8,14,2,2,2,2.0,0,0,0,0,0,0,98.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,364,42,12,1,4,2,0.0,0,0,0,0,2,0,86.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,134,8,25,0,1,1,0.0,0,0,0,0,0,0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,71,18,24,2,1,2,0.0,0,0,0,0,0,0,88.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,44,24,11,2,1,2,0.0,0,0,0,0,0,0,120.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,423,29,22,1,1,1,0.0,0,0,0,0,1,0,95.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,34,39,23,0,3,2,0.0,0,0,0,0,0,33,224.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,2,9,1,0,1,0.0,0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,213,24,13,1,5,2,0.0,0,0,0,0,0,0,121.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,112,52,26,2,4,2,2.0,0,0,0,0,0,0,92.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,315,33,14,3,10,2,0.0,0,0,0,0,0,0,134.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,92,53,31,2,5,2,0.0,0,0,0,0,0,0,59.18,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,44,29,0,1,2,1.0,1,0,0,0,1,0,239.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,35,23,7,0,2,2,0.0,0,0,0,0,2,0,159.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,235,38,18,2,3,2,0.0,0,0,1,0,0,0,89.25,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,20,7,13,1,2,2,0.0,0,0,0,0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,137,33,12,0,2,2,2.0,0,0,0,0,0,0,183.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,72,6,6,2,1,2,0.0,0,0,0,0,0,0,73.33,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,144,44,28,1,2,2,0.0,0,0,0,0,0,0,80.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,0,13,28,0,1,1,0.0,0,1,0,4,0,0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,194,35,31,0,3,2,0.0,0,0,0,0,0,0,99.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,122,31,1,0,1,2,0.0,0,0,0,0,0,0,209.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,134,17,28,2,2,2,2.0,0,0,0,0,0,0,191.25,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,27,37,9,2,2,2,0.0,0,0,0,0,0,0,167.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,386,16,18,0,1,2,0.0,0,0,0,0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,47,43,19,1,4,2,0.0,0,0,0,0,0,47,76.8,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,94,28,6,1,3,3,0.0,0,0,0,0,0,0,171.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,311,37,8,4,10,2,0.0,0,0,0,0,0,0,85.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,38,2,3,2,1,2,0.0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,32,6,8,0,4,2,0.0,0,0,0,0,0,0,66.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,89,28,7,2,5,2,2.0,0,0,0,0,0,0,183.73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,180,49,27,2,2,2,0.0,0,0,0,0,0,0,85.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,139,19,8,1,3,2,1.0,0,0,0,0,0,0,144.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,5,6,3,0,1,1,0.0,0,0,0,0,2,0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,47,33,12,0,3,2,0.0,0,0,0,0,0,0,157.08,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
